Description,Destination,Date,Travel Transport,Hotel Stars,Nights,Feeding,Price,Info,Provider,Country,Room,Month,Season
,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,3.0,7,Pusryčiai,925.0,,Novaturas,Portugalija,Standard Garden View tipo kambarys,2,Winter
,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,3.0,7,Pusryčiai,955.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,3.0,7,Pusryčiai ir vakarienė,1085.0,,Novaturas,Portugalija,Standard Garden View tipo kambarys,2,Winter
,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,3.0,7,Pusryčiai ir vakarienė,1119.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Meraki Resort Sharm el Sheikh,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,925.0,,Novaturas,Egiptas,Gypster Pool View tipo kambarys,2,Winter
Meraki Resort Sharm el Sheikh,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1159.0,,Novaturas,Egiptas,Livin It Up Jacuzzi Suite tipo kambarys,2,Winter
Meraki Resort Sharm el Sheikh,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1185.0,,Novaturas,Egiptas,Jacuzzi Suite tipo kambarys,2,Winter
Meraki Resort Sharm el Sheikh,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1415.0,,Novaturas,Egiptas,Gypster Pool View tipo kambarys,2,Winter
Meraki Resort Sharm el Sheikh,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,1,Viskas įskaičiuota,1629.0,,Novaturas,Egiptas,Gypster Pool View tipo kambarys,2,Winter
Checkin Concordia Playa,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,7,Pusryčiai,949.0,,Novaturas,Kanarų Salos,Premium tipo kambarys,2,Winter
Checkin Concordia Playa,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,985.0,,Novaturas,Kanarų Salos,Premium tipo kambarys,2,Winter
Checkin Concordia Playa,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,7,"Pusryčiai, pietūs, vakarienė",1019.0,,Novaturas,Kanarų Salos,Premium tipo kambarys,2,Winter
Checkin Concordia Playa,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai,1045.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Checkin Concordia Playa,"Puerto de la Krusas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,7,Pusryčiai,1069.0,,Novaturas,Kanarų Salos,Premium tipo kambarys,2,Winter
Quinta do Estreito,"Estreito de Camara de Lobos, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,949.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Quinta do Estreito,"Estreito de Camara de Lobos, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai,989.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Quinta do Estreito,"Estreito de Camara de Lobos, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1069.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Quinta do Estreito,"Estreito de Camara de Lobos, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,5.0,7,Pusryčiai ir vakarienė,1115.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Quinta do Estreito,"Estreito de Camara de Lobos, Madeira, Portugalija",2024-02-12,Skrydis su bagažu,5.0,1,Pusryčiai,1195.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Playaolid Suites & Apartments,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,3.0,3,Pusryčiai ir vakarienė,955.0,,Novaturas,Kanarų Salos,Family Suite tipo kambarys,2,Winter
Playaolid Suites & Apartments,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,3.0,3,Viskas įskaičiuota,999.0,,Novaturas,Kanarų Salos,Family Suite tipo kambarys,2,Winter
Playaolid Suites & Apartments,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,3.0,7,Pusryčiai ir vakarienė,1429.0,,Novaturas,Kanarų Salos,Family Suite tipo kambarys,2,Winter
Playaolid Suites & Apartments,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,3.0,7,Viskas įskaičiuota,1525.0,,Novaturas,Kanarų Salos,Family Suite tipo kambarys,2,Winter
H10 Las Palmeras,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,965.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
H10 Las Palmeras,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,999.0,,Novaturas,Kanarų Salos,Standard Pool or Ocean View tipo kambarys,2,Winter
H10 Las Palmeras,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,1059.0,,Novaturas,Kanarų Salos,Privilege tipo kambarys,2,Winter
H10 Las Palmeras,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,1069.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
H10 Las Palmeras,"Plaja de las Amerikasas, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,1105.0,,Novaturas,Kanarų Salos,Standard Pool or Ocean View tipo kambarys,2,Winter
Cais da Oliveira,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,969.0,,Novaturas,Portugalija,Studio tipo kambarys,2,Winter
Cais da Oliveira,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1005.0,,Novaturas,Portugalija,Studio tipo kambarys,2,Winter
Cais da Oliveira,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,1019.0,,Novaturas,Portugalija,Studio Sea View tipo kambarys,2,Winter
Cais da Oliveira,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1055.0,,Novaturas,Portugalija,Studio Sea View tipo kambarys,2,Winter
Cais da Oliveira,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,1095.0,,Novaturas,Portugalija,Junior Suite Sea View tipo kambarys,2,Winter
Dom Pedro Madeira,"Mašikas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,975.0,,Novaturas,Portugalija,Standard Bay View tipo kambarys,2,Winter
Dom Pedro Madeira,"Mašikas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,975.0,,Novaturas,Portugalija,Standard Bay View tipo kambarys,2,Winter
Dom Pedro Madeira,"Mašikas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1015.0,,Novaturas,Portugalija,Club Sea View tipo kambarys,2,Winter
Dom Pedro Madeira,"Mašikas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1045.0,,Novaturas,Portugalija,Junior Suite tipo kambarys,2,Winter
Dom Pedro Madeira,"Mašikas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1125.0,,Novaturas,Portugalija,Standard Bay View tipo kambarys,2,Winter
Rixos Radamis Blue Planet,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,975.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Radamis Blue Planet,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1149.0,,Novaturas,Egiptas,Junior Suite tipo kambarys,2,Winter
Rixos Radamis Blue Planet,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1165.0,,Novaturas,Egiptas,Family tipo kambarys,2,Winter
Rixos Radamis Blue Planet,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1319.0,,Novaturas,Egiptas,Suite tipo kambarys,2,Winter
Rixos Radamis Blue Planet,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1459.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Steigenberger Alcazar,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,975.0,,Novaturas,Egiptas,Superior Garden View tipo kambarys,2,Winter
Steigenberger Alcazar,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,999.0,,Novaturas,Egiptas,Superior Pool View tipo kambarys,2,Winter
Steigenberger Alcazar,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1009.0,,Novaturas,Egiptas,Deluxe Family Garden View tipo kambarys,2,Winter
Steigenberger Alcazar,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1019.0,,Novaturas,Egiptas,Deluxe Family Pool View tipo kambarys,2,Winter
Steigenberger Alcazar,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1019.0,,Novaturas,Egiptas,Superior Side Sea View tipo kambarys,2,Winter
Swissotel Sharm El Sheikh,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,975.0,,Novaturas,Egiptas,Deluxe Aqua tipo kambarys,2,Winter
Swissotel Sharm El Sheikh,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1009.0,,Novaturas,Egiptas,Swiss Select Aqua tipo kambarys,2,Winter
Swissotel Sharm El Sheikh,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1125.0,,Novaturas,Egiptas,Family Aqua tipo kambarys,2,Winter
Swissotel Sharm El Sheikh,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1165.0,,Novaturas,Egiptas,Family Suite Aqua tipo kambarys,2,Winter
Swissotel Sharm El Sheikh,"Naama Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1229.0,,Novaturas,Egiptas,Swiss Select tipo kambays,2,Winter
Rocamar,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,989.0,,Novaturas,Portugalija,Standard with Balcony tipo kambarys,2,Winter
Rocamar,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1005.0,,Novaturas,Portugalija,Superior tipo kambarys,2,Winter
Rocamar,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1029.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Rocamar,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1055.0,,Novaturas,Portugalija,Superior Sea View tipo kambarys,2,Winter
Rocamar,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1185.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Suite Hotel Jardins da Ajuda,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,995.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Suite Hotel Jardins da Ajuda,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1019.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Suite Hotel Jardins da Ajuda,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1045.0,,Novaturas,Portugalija,Studio tipo kambarys,2,Winter
Suite Hotel Jardins da Ajuda,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1069.0,,Novaturas,Portugalija,Studio Sea View tipo kambarys,2,Winter
Suite Hotel Jardins da Ajuda,"Funšalis, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1085.0,,Novaturas,Portugalija,Suite tipo kambarys,2,Winter
Rixos Sharm El Sheikh,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,999.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Sharm El Sheikh,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1035.0,,Novaturas,Egiptas,Deluxe tipo kambarys,2,Winter
Rixos Sharm El Sheikh,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1169.0,,Novaturas,Egiptas,Junior Suite tipo kambarys,2,Winter
Rixos Sharm El Sheikh,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1205.0,,Novaturas,Egiptas,Family tipo kambarys,2,Winter
Rixos Sharm El Sheikh,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1515.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Radamis Tirana,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1009.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Radamis Tirana,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1185.0,,Novaturas,Egiptas,Junior Suite tipo kambarys,2,Winter
Rixos Radamis Tirana,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1225.0,,Novaturas,Egiptas,Family tipo kambarys,2,Winter
Rixos Radamis Tirana,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1539.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Radamis Tirana,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,1,Viskas įskaičiuota,1839.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Sunrise White Hills,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1009.0,,Novaturas,Egiptas,Deluxe Jacuzzi tipo kambarys,2,Winter
Sunrise White Hills,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1039.0,,Novaturas,Egiptas,Family Pool or Side Sea View tipo kambarys,2,Winter
Sunrise White Hills,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1039.0,,Novaturas,Egiptas,Deluxe Swim-Up Pool View tipo kambarys,2,Winter
Sunrise White Hills,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1069.0,,Novaturas,Egiptas,Junior Swim Up tipo kambarys,2,Winter
Sunrise White Hills,"Šarks Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,7,Viskas įskaičiuota,1539.0,,Novaturas,Egiptas,Deluxe Jacuzzi tipo kambarys,2,Winter
Erhart,"Zeldenas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1015.0,,Novaturas,Austrija,Standartinis kambarys,2,Winter
Erhart,"Zeldenas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1135.0,,Novaturas,Austrija,Standartinis kambarys,2,Winter
Iberostar Bouganville Playa,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai,1015.0,,Novaturas,Kanarų Salos,Standard Priority Location A tipo kambarys,2,Winter
Iberostar Bouganville Playa,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai ir vakarienė,1059.0,,Novaturas,Kanarų Salos,Standard Priority Location A tipo kambarys,2,Winter
Iberostar Bouganville Playa,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai,1065.0,,Novaturas,Kanarų Salos,Standard Priority Location B tipo kambarys,2,Winter
Iberostar Bouganville Playa,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai,1069.0,,Novaturas,Kanarų Salos,Standard Star Prestige Side Sea View A tipo kamb.,2,Winter
Iberostar Bouganville Playa,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai ir vakarienė,1109.0,,Novaturas,Kanarų Salos,Standard Priority Location B tipo kambarys,2,Winter
Lindenhof,"Gastein Valley, Zalcburgas, Austrija",2024-02-10,Skrydis su bagažu,3.0,7,Pusryčiai,1019.0,,Novaturas,Austrija,Classic tipo kambarys,2,Winter
Lindenhof,"Gastein Valley, Zalcburgas, Austrija",2024-02-10,Skrydis su bagažu,3.0,7,Pusryčiai,1249.0,,Novaturas,Austrija,Family tipo kambarys,2,Winter
Royal Orchid,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,1019.0,,Novaturas,Portugalija,Studio tipo kambarys,2,Winter
Royal Orchid,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1055.0,,Novaturas,Portugalija,Studio tipo kambarys,2,Winter
Royal Orchid,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,1095.0,,Novaturas,Portugalija,Studio Sea View tipo kambarys,2,Winter
Royal Orchid,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1125.0,,Novaturas,Portugalija,Studio Sea View tipo kambarys,2,Winter
Royal Orchid,"Kanisas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,,1165.0,,Novaturas,Portugalija,Junior Suite Sea View tipo kambarys,2,Winter
Gruner Baum,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,7,Pusryčiai,1029.0,,Novaturas,Austrija,Junior Suite tipo kambarys,2,Winter
Gruner Baum,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-10,Skrydis su bagažu,4.0,7,Pusryčiai,1245.0,,Novaturas,Austrija,Junior Suite tipo kambarys,2,Winter
Gruner Baum,"Celis prie Zė-Kaprunas, Zalcburgas, Austrija",2024-02-03,Skrydis su bagažu,4.0,1,Pusryčiai,2219.0,,Novaturas,Austrija,Junior Suite tipo kambarys,2,Winter
Iberostar Las Dalias,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,1039.0,,Novaturas,Kanarų Salos,Standard Pool View B tipo kambarys,2,Winter
Iberostar Las Dalias,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1685.0,,Novaturas,Kanarų Salos,Standard B tipo kambarys,2,Winter
Iberostar Las Dalias,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1709.0,,Novaturas,Kanarų Salos,Standard Sea View A tipo kambarys,2,Winter
Iberostar Las Dalias,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1805.0,,Novaturas,Kanarų Salos,Standard Sea View B tipo kambarys,2,Winter
Iberostar Las Dalias,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-21,Skrydis su bagažu,4.0,1,Viskas įskaičiuota,2729.0,,Novaturas,Kanarų Salos,Standard B tipo kambarys,2,Winter
Rixos Premium Seagate,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1039.0,,Novaturas,Egiptas,Superior Aqua tipo kambarys,2,Winter
Rixos Premium Seagate,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1069.0,,Novaturas,Egiptas,Deluxe Aqua tipo kambarys,2,Winter
Rixos Premium Seagate,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1079.0,,Novaturas,Egiptas,Superior tipo kambarys,2,Winter
Rixos Premium Seagate,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1115.0,,Novaturas,Egiptas,Deluxe tipo kambarys,2,Winter
Rixos Premium Seagate,"Nabk Bėjus, Šarm aš Šeichas, Egiptas",2024-02-18,Skrydis su bagažu,5.0,3,Viskas įskaičiuota,1185.0,,Novaturas,Egiptas,Premium Sea View tipo kambarys,2,Winter
H10 Gran Tinerfe,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai ir vakarienė,1045.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
H10 Gran Tinerfe,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,1065.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
H10 Gran Tinerfe,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,1129.0,,Novaturas,Kanarų Salos,Superior Sea View tipo kambarys,2,Winter
H10 Gran Tinerfe,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,4.0,4,Pusryčiai ir vakarienė,1139.0,,Novaturas,Kanarų Salos,Superior Sea View tipo kambarys,2,Winter
H10 Gran Tinerfe,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Viskas įskaičiuota,1185.0,,Novaturas,Kanarų Salos,Standartinis kambarys,2,Winter
Gran Melia Palacio de Isora,"Gija de Isora, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1049.0,,Novaturas,Kanarų Salos,Deluxe tipo kambarys,2,Winter
Gran Melia Palacio de Isora,"Gija de Isora, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1119.0,,Novaturas,Kanarų Salos,Deluxe Sea Side tipo kambarys,2,Winter
Gran Melia Palacio de Isora,"Gija de Isora, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,1235.0,,Novaturas,Kanarų Salos,Deluxe tipo kambarys,2,Winter
Gran Melia Palacio de Isora,"Gija de Isora, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai ir vakarienė,1305.0,,Novaturas,Kanarų Salos,Deluxe Sea Side tipo kambarys,2,Winter
Gran Melia Palacio de Isora,"Gija de Isora, Tenerifė, Kanarų Salos",2024-02-05,Skrydis su bagažu,5.0,4,Pusryčiai,1359.0,,Novaturas,Kanarų Salos,One Bedroom Suite Lateral Sea View tipo kambarys,2,Winter
Vila Gale Santa Cruz,"Santa Krusas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1065.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Vila Gale Santa Cruz,"Santa Krusas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai,1125.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Vila Gale Santa Cruz,"Santa Krusas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1225.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Vila Gale Santa Cruz,"Santa Krusas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Pusryčiai ir vakarienė,1289.0,,Novaturas,Portugalija,Standard Sea View tipo kambarys,2,Winter
Vila Gale Santa Cruz,"Santa Krusas, Madeira, Portugalija",2024-02-19,Skrydis su bagažu,4.0,7,Viskas įskaičiuota,1435.0,,Novaturas,Portugalija,Standartinis kambarys,2,Winter
Princes Inspire,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai,1069.0,,Novaturas,Kanarų Salos,Standard Pool View tipo kambarys,2,Winter
Princes Inspire,"Kosta Adechė, Tenerifė, Kanarų Salos",2024-02-09,Skrydis su bagažu,4.0,3,Pusryčiai ir vakarienė,1105.0,,Novaturas,Kanarų Salos,Standard Pool View tipo kambarys,2,Winter
